"","id","eid","startX","startY","endX","endY","time","success","distance","angle","boxSize","w"
"426",6,1,679,112,205,178,252,TRUE,478.5728785,"172.0730733",220,NA
"427",6,1,205,178,928,740,335,TRUE,915.7363158,"37.85852092",220,NA
"428",6,1,928,740,93,402,402,TRUE,900.8157414,"-157.9623693",220,NA
"429",6,1,93,402,151,1274,395,TRUE,873.9267704,"86.19464731",220,220.486111795022
"430",6,1,151,1274,205,437,462,TRUE,838.7401266,"-86.30861401",220,220.457380951096
"431",6,1,205,437,654,1291,351,TRUE,964.8404013,"62.26635137",220,248.553733358542
"432",6,1,654,1291,90,1161,392,TRUE,578.7883897,"-167.0202228",112,NA
"433",6,1,90,1161,537,1408,534,TRUE,510.7034364,"28.9238418",112,NA
"434",6,1,537,1408,580,931,378,TRUE,478.9342335,"-84.84889492",112,112.454159643329
"435",6,1,580,931,845,1433,311,TRUE,567.6521822,"62.17094444",112,126.647498826094
"436",6,1,845,1433,458,974,360,TRUE,600.3748829,"-130.1354856",112,146.49670344923
"437",6,1,458,974,642,147,449,TRUE,847.2219308,"-77.45652175",112,114.738641170154
"438",6,1,642,147,181,851,451,TRUE,841.5087641,"123.217964",112,133.876394283238
"439",6,1,181,851,676,140,431,TRUE,866.3405797,"-55.15426658",112,136.469964731564
"440",6,1,676,140,726,1005,635,TRUE,866.4438816,"86.69178647",112,112.186953458556
"441",6,1,726,1005,391,176,428,TRUE,894.1286261,"-112.003699",112,120.799042367288
"442",6,2,365,613,784,1036,249,TRUE,595.3906281,"45.27218693",220,309.659428313438
"443",6,2,784,1036,466,1324,209,TRUE,429.0314674,"137.834111",220,NA
"444",6,2,466,1324,667,932,223,TRUE,440.5280922,"-62.85328577",220,247.235153774649
"445",6,2,667,932,896,410,213,TRUE,570.0219294,"-66.31306751",220,240.23912733448
"446",6,2,896,410,484,66,284,TRUE,536.730845,"-140.1397574",220,NA
"447",6,2,484,66,932,513,298,TRUE,632.8609642,"44.9359824",220,311.475194905107
"448",6,2,932,513,214,67,362,TRUE,845.2455265,"-148.1526935",220,NA
"449",6,2,214,67,848,460,378,TRUE,745.9255995,"31.79369023",220,NA
"450",6,2,848,460,421,1163,331,TRUE,822.5193007,"121.2743645",220,257.402910598561
"451",6,2,421,1163,736,309,338,TRUE,910.2422754,"-69.75337992",220,234.488642385268
"452",6,2,736,309,501,1291,306,FALSE,1009.727191,"103.4582129",220,226.211794290567
"453",6,2,736,309,557,1171,0,FALSE,880.3891185,"101.7311235",112,114.389305421931
"454",6,2,124,880,594,1233,270,TRUE,587.8001361,"36.90888762",112,NA
"455",6,2,594,1233,872,788,249,TRUE,524.6989613,"-58.0061917",112,132.059064419645
"456",6,2,872,788,548,1227,245,TRUE,545.6161654,"126.4288465",112,139.200479568025
"457",6,2,548,1227,445,708,258,TRUE,529.1219141,"-101.224987",112,114.184305166141
"458",6,2,445,708,899,49,372,TRUE,800.2480865,"-55.4361651",112,136.005744600478
"459",6,2,899,49,822,898,333,TRUE,852.484604,"95.18225903",112,112.459688626918
"460",6,2,822,898,89,362,301,TRUE,908.0666275,"-143.8241803",112,NA
"461",6,2,89,362,509,1178,383,TRUE,917.7450626,"62.7648533",112,125.96500859764
"462",6,2,509,1178,845,395,383,TRUE,852.0475339,"-66.77492045",112,121.876531028291
"463",6,3,430,550,214,654,276,FALSE,239.733185,"154.2900462",100,NA
"464",6,3,430,550,153,666,0,FALSE,300.308175,"157.277402",100,NA
"465",6,3,80,375,13,715,270,FALSE,346.5385981,"101.1478056",100,101.923117099645
"466",6,3,80,375,0,664,0,FALSE,299.8683044,"105.4729723",100,103.760658971324
"467",6,3,211,877,223,1168,301,TRUE,291.2473176,"87.63862534",100,100.084988860555
"468",6,3,223,1168,455,1033,457,TRUE,268.4194479,"-30.19497751",100,NA
"469",6,3,455,1033,896,779,394,TRUE,508.9174786,"-29.94038161",100,NA
"470",6,3,896,779,625,356,312,TRUE,502.3644096,"-122.6461407",100,118.762271765342
"471",6,3,625,356,493,900,363,TRUE,559.7856733,"103.6390521",100,102.901778174904
"472",6,3,493,900,571,341,358,TRUE,564.415627,"-82.05652819",100,100.968806260895
"473",6,3,571,341,538,374,177,FALSE,46.66904756,"135",100,141.42135623731
"474",6,3,149,643,36,924,364,TRUE,302.8696089,"111.9067971",50,53.8913894853843
"475",6,3,36,924,294,1014,268,TRUE,273.2471409,"19.23067238",50,NA
"476",6,3,294,1014,294,1014,92,FALSE,0,"#DIV/0!",50,NA
"477",6,3,20,1108,-620,1154,268,FALSE,641.6509955,"175.8889354",50,NA
"478",6,3,318,1149,558,1170,190,FALSE,240.9169982,"5.000644598",50,NA
"479",6,3,318,1149,615,1191,0,FALSE,299.9549966,"8.049061702",50,NA
"480",6,3,949,819,599,1160,1049,TRUE,488.6522281,"135.7462125",50,71.6498868141168
"481",6,3,599,1160,586,1098,180,FALSE,63.34824386,"-101.8420761",50,51.0872934345544
"482",6,3,418,689,911,605,491,TRUE,500.104989,"-9.669505255",50,NA
"483",6,3,911,605,599,203,385,FALSE,508.8693349,"-127.8157326",50,63.2922058331417
"484",6,4,430,550,552,841,223,TRUE,315.539221,"67.25442535",100,108.432721998961
"485",6,4,552,841,507,1103,228,TRUE,265.8364159,"99.74578696",100,101.46428086454
"486",6,4,507,1103,433,841,225,TRUE,272.2498852,"-105.7719481",100,103.912169929683
"487",6,4,433,841,713,798,233,TRUE,283.2825445,"-8.730784974",100,NA
"488",6,4,713,798,694,478,255,TRUE,320.5635662,"-93.39794762",100,100.176114449753
"489",6,4,694,478,609,783,256,TRUE,316.622804,"105.5725436",100,103.810755403197
"490",6,4,609,783,931,390,330,TRUE,508.0679088,"-50.67092012",100,129.279366118789
"491",6,4,931,390,503,665,362,TRUE,508.7327393,"147.2783076",100,NA
"492",6,4,503,665,230,1062,331,TRUE,481.8070153,"124.5146476",100,121.361968591435
"493",6,4,230,1062,166,562,325,TRUE,504.0793588,"-97.29419631",100,100.815871766305
"494",6,4,166,562,647,452,347,TRUE,493.417673,"-12.88147018",100,NA
"495",6,4,647,452,404,316,277,TRUE,278.4690288,"-150.7655353",50,NA
"496",6,4,404,316,731,354,285,FALSE,329.2005468,"6.628494141",50,NA
"497",6,4,404,316,687,339,0,FALSE,283.9330907,"4.646335491",50,NA
"498",6,4,726,42,420,132,330,TRUE,318.9608126,"163.6104597",50,NA
"499",6,4,420,132,730,92,251,TRUE,312.5699922,"-7.35237936",50,NA
"500",6,4,730,92,732,610,336,TRUE,518.003861,"89.77878187",50,50.0003726823814
"501",6,4,732,610,652,69,305,FALSE,546.8829857,"-98.41161543",50,50.5437140162644
"502",6,4,732,610,658,100,0,FALSE,515.340664,"-98.25588872",50,50.523594512471
"503",6,4,487,570,581,1007,368,FALSE,446.9955257,"77.8604806",50,51.143652826622
"504",6,4,487,570,593,1058,0,FALSE,499.3796151,"77.74497543",50,51.1659441723979
"505",7,1,365,613,237,-30,626,FALSE,655.6165038,"-101.2585154",220,224.31668868862
"506",7,1,237,106,369,757,325,FALSE,664.2476948,"78.53782046",220,224.476947539474
"507",7,1,237,106,338,618,0,FALSE,521.8668413,"78.84078888",220,224.239658351152
"508",7,1,422,1134,930,1281,270,TRUE,528.841186,"16.13886143",220,NA
"509",7,1,930,1281,344,1286,301,TRUE,586.0213307,"179.51114",220,NA
"510",7,1,344,1286,47,857,298,TRUE,521.7758139,"-124.6951535",220,267.577340475786
"511",7,1,47,857,847,534,280,TRUE,862.7450377,"-21.98639307",220,NA
"512",7,1,847,534,132,1034,351,TRUE,872.4820915,"145.0348792",220,NA
"513",7,1,132,1034,877,692,346,TRUE,819.7493519,"-24.65798143",220,NA
"514",7,1,877,692,357,1256,329,TRUE,767.1349295,"132.675617",220,299.237029222596
"515",7,1,357,1256,366,339,344,TRUE,917.0441647,"-89.43768216",220,220.010595673677
"516",7,1,366,339,417,886,298,TRUE,549.3723692,"84.67337935",112,112.485750176014
"517",7,1,417,886,715,1189,277,FALSE,424.9858821,"45.47665938",112,157.090491080088
"518",7,1,417,886,769,1289,0,FALSE,535.0822367,"48.86444031",112,148.707718379812
"519",7,1,317,1027,229,490,297,TRUE,544.1626595,"-99.30653346",112,113.493888016026
"520",7,1,229,490,836,426,253,TRUE,610.3646451,"-6.018832864",112,NA
"521",7,1,836,426,933,1277,503,TRUE,856.5103619,"83.49728843",112,112.725218014159
"522",7,1,933,1277,51,1120,448,TRUE,895.8643871,"-169.9068083",112,NA
"523",7,1,51,1120,81,254,483,TRUE,866.5194747,"-88.01595117",112,112.067183792355
"524",7,1,81,254,917,216,362,TRUE,836.8631907,"-2.602562202",112,NA
"525",7,1,917,216,76,395,395,TRUE,859.8383569,"167.9843614",112,NA
"526",7,2,365,613,919,600,246,TRUE,554.1525061,"-1.344239107",220,NA
"527",7,2,919,600,932,92,251,TRUE,508.1663114,"-88.53408936",220,220.072024604201
"528",7,2,932,92,432,127,245,TRUE,501.223503,"175.9958271",220,NA
"529",7,2,432,127,226,568,192,TRUE,486.7412043,"115.0382274",220,242.818741392898
"530",7,2,226,568,569,230,196,TRUE,481.552697,"-44.5793337",220,NA
"531",7,2,569,230,563,802,229,TRUE,572.0314677,"90.60098264",220,220.012102948422
"532",7,2,563,802,60,152,264,TRUE,821.8935454,"-127.7343583",220,278.179353833832
"533",7,2,60,152,489,743,286,TRUE,730.2889839,"54.02454063",220,271.850383176214
"534",7,2,489,743,98,93,266,TRUE,758.5387268,"-121.0285268",220,256.736184443033
"535",7,2,98,93,749,391,243,TRUE,715.9643846,"24.59628397",220,NA
"536",7,2,749,391,272,1167,235,TRUE,910.8814412,"121.5786566",220,258.239583857408
"537",7,2,272,1167,5,687,251,TRUE,549.2622325,"-119.0849997",112,128.161187572525
"538",7,2,5,687,423,908,193,FALSE,472.8266067,"27.86577253",112,NA
"539",7,2,5,687,503,904,0,FALSE,543.2246313,"23.5448262",112,NA
"540",7,2,893,558,521,1005,204,FALSE,581.5436355,"129.7677271",112,145.711156995323
"541",7,2,893,558,508,910,0,FALSE,521.6598509,"137.5637702",112,NA
"542",7,2,34,1129,860,1230,318,TRUE,832.1520294,"6.971294251",112,NA
"543",7,2,860,1230,-32,1272,279,FALSE,892.9882418,"177.3042077",112,NA
"544",7,2,860,1230,34,1284,0,FALSE,827.7632512,"176.2595938",112,NA
"545",7,2,450,520,63,1223,274,FALSE,802.4823986,"118.8326898",112,127.849258376696
"546",7,2,450,520,40,1287,0,FALSE,869.7062723,"118.1267406",112,126.997526065945
"547",7,3,430,550,554,853,256,TRUE,327.3912033,"67.74361374",100,108.049902080104
"548",7,3,554,853,219,998,232,FALSE,365.034245,"156.5953104",100,NA
"549",7,3,279,988,373,686,244,TRUE,316.2910052,"-72.71081402",100,104.732120942633
"550",7,3,373,686,340,968,250,TRUE,283.9242857,"96.67446905",100,100.682370809199
"551",7,3,340,968,38,1077,313,TRUE,321.0685285,"160.1541104",100,NA
"552",7,3,38,1077,371,922,286,FALSE,367.3064116,"-24.96035161",100,NA
"553",7,3,303,942,476,459,322,TRUE,513.0477561,"-70.29359035",100,106.221067507609
"554",7,3,476,459,168,79,345,TRUE,489.1461949,"-129.0256767",100,128.722682872416
"555",7,3,168,79,299,526,302,TRUE,465.8003864,"73.66599227",100,104.205903004874
"556",7,3,299,526,226,78,317,TRUE,453.9085811,"-99.2548049",100,101.318879710752
"557",7,3,226,78,705,93,397,TRUE,479.2348067,"1.793644935",100,NA
"558",7,3,705,93,474,294,263,TRUE,306.2058131,"138.9724959",50,NA
"559",7,3,474,294,304,520,262,TRUE,282.8002829,"126.9509383",50,62.5664342666571
"560",7,3,304,520,561,409,230,TRUE,279.9464234,"-23.35983525",50,NA
"561",7,3,561,409,878,337,282,FALSE,325.0738378,"-12.79645371",50,NA
"562",7,3,561,409,847,342,0,FALSE,293.743085,"-13.18467609",50,NA
"563",7,3,695,601,922,166,397,TRUE,490.6668931,"-62.44268722",50,56.3984934615965
"564",7,3,922,166,701,623,336,FALSE,507.6317563,"115.8078823",50,55.5395794634399
"565",7,3,922,166,727,615,0,FALSE,489.5160876,"113.4752311",50,54.5118137617347
"566",7,3,913,1079,488,821,467,TRUE,497.1810535,"-148.7397864",50,NA
"567",7,3,488,821,420,338,419,FALSE,487.7632622,"-98.0138165",50,50.4930913301469
"568",7,4,430,550,503,818,258,TRUE,277.7642886,"74.7629728",100,103.64339125424
"569",7,4,503,818,202,1005,217,TRUE,354.3585755,"148.1488677",100,NA
"570",7,4,202,1005,6,788,263,TRUE,292.41238,"-132.0891622",100,134.752248865841
"571",7,4,6,788,113,1065,272,TRUE,296.9478069,"68.87937136",100,107.201374318319
"572",7,4,113,1065,106,803,227,TRUE,262.0934948,"-91.53043918",100,100.03568502617
"573",7,4,106,803,132,1089,262,TRUE,287.1793864,"84.80557109",100,100.412372883521
"574",7,4,132,1089,541,955,272,FALSE,430.3916821,"-18.14026336",100,NA
"575",7,4,132,1089,580,888,0,FALSE,491.0244393,"-24.16390011",100,NA
"576",7,4,175,595,635,912,270,FALSE,558.6492638,"34.57190909",100,NA
"577",7,4,563,911,46,872,296,TRUE,518.4688997,"-175.6860517",100,NA
"578",7,4,46,872,140,292,317,FALSE,587.5678684,"-80.79417649",100,101.304804900055
"579",7,4,122,372,264,671,267,FALSE,331.0060422,"64.59619073",50,55.352180976743
"580",7,4,255,640,354,383,243,TRUE,275.4087871,"-68.93261631",50,53.5814760852934
"581",7,4,354,383,88,271,261,TRUE,288.6173938,"-157.1663458",50,NA
"582",7,4,88,271,274,519,261,TRUE,310,"53.13010235",50,62.5
"583",7,4,274,519,546,327,253,FALSE,332.9384327,"-35.21759297",50,NA
"584",7,4,274,519,509,314,0,FALSE,311.8493226,"-41.09950626",50,NA
"585",7,4,917,602,493,913,418,FALSE,525.8298204,"143.7403044",50,NA
"586",7,4,917,602,484,851,0,FALSE,499.4897396,"150.0986121",50,NA
"587",7,4,78,1144,422,721,282,FALSE,545.220139,"-50.88065367",50,64.4468249440225
"588",7,4,78,1144,356,728,0,FALSE,500.3398845,"-56.24641168",50,60.1370053459785
"589",8,1,365,613,118,1104,311,TRUE,549.6271463,"116.7049104",220,246.26878247664
"590",8,1,118,1104,517,654,402,TRUE,601.4158295,"-48.43766499",220,294.025516655348
"591",8,1,517,654,844,954,314,TRUE,443.7668307,"42.53424101",220,NA
"592",8,1,844,954,734,459,298,TRUE,507.0749452,"-102.5288077",220,225.366642289382
"593",8,1,734,459,630,1035,313,TRUE,585.3135912,"100.2348028",220,223.557274402493
"594",8,1,630,1035,177,770,281,TRUE,524.8180637,"-149.672837",220,NA
"595",8,1,177,770,782,141,480,TRUE,872.7347822,"-46.11420208",220,305.249049405764
"596",8,1,782,141,72,769,411,TRUE,947.8839591,"138.5070142",220,NA
"597",8,1,72,769,700,110,395,TRUE,910.3103866,"-46.37981801",220,303.897245914749
"598",8,1,700,110,48,702,397,TRUE,880.6633863,"137.7613222",220,NA
"599",8,1,48,702,757,96,475,TRUE,932.6934116,"-40.5213378",220,NA
"600",8,1,757,96,424,461,476,FALSE,494.0789411,"132.3750974",112,151.607784654347
"601",8,1,757,96,438,555,0,FALSE,558.9651152,"124.7988797",112,136.392359262185
"602",8,1,574,1059,65,1321,423,TRUE,572.4727068,"152.7635446",112,NA
"603",8,1,65,1321,238,772,532,TRUE,575.612717,"-72.50940158",112,117.429188172518
"604",8,1,238,772,259,1306,429,TRUE,534.4127618,"87.74795565",112,112.08657176826
"605",8,1,259,1306,262,407,596,TRUE,899.0050055,"-89.80880234",112,112.00062360551
"606",8,1,259,1306,262,407,0,FALSE,899.0050055,"-89.80880234",112,112.00062360551
"607",8,1,330,1295,832,569,697,TRUE,882.6550855,"-55.33769013",112,136.1671757281
"608",8,1,832,569,7,321,650,TRUE,861.469094,"-163.2689035",112,NA
"609",8,1,7,321,532,971,566,TRUE,835.5387484,"51.07245641",112,143.969753562435
"610",8,2,365,613,293,529,596,FALSE,110.6345335,"-130.6012946",220,289.757111514919
"611",8,2,6,233,470,110,338,TRUE,480.026041,"-14.84684215",220,NA
"612",8,2,470,110,878,409,385,TRUE,505.8309994,"36.23556934",220,NA
"613",8,2,878,409,491,107,266,TRUE,490.890008,"-142.0328846",220,NA
"614",8,2,491,107,0,352,217,TRUE,548.7312639,"153.4816446",220,NA
"615",8,2,0,352,512,397,402,TRUE,513.9737347,"5.022854953",220,NA
"616",8,2,512,397,192,1131,417,TRUE,800.722174,"113.5556275",220,239.998471783229
"617",8,2,192,1131,480,383,362,TRUE,801.5285397,"-68.94196021",220,235.743688155569
"618",8,2,480,383,812,1182,331,TRUE,865.231183,"67.43616754",220,238.236370782824
"619",8,2,812,1182,581,368,330,TRUE,846.142423,"-105.8430821",220,228.687141351302
"620",8,2,581,368,451,1101,301,TRUE,744.4387147,"100.0570229",220,223.433174955316
"621",8,2,451,1101,522,640,268,TRUE,466.4354189,"-81.24449857",112,113.320535610129
"622",8,2,522,640,155,325,301,TRUE,483.6465652,"-139.360157",112,NA
"623",8,2,155,325,146,805,399,TRUE,480.0843676,"91.07417",112,112.019685769957
"624",8,2,146,805,595,659,328,TRUE,472.1408688,"-18.01281743",112,NA
"625",8,2,595,659,212,910,363,TRUE,457.9192068,"146.761071",112,NA
"626",8,2,212,910,292,69,431,TRUE,844.7964252,"-84.56609811",112,112.505588133609
"627",8,2,292,69,353,919,416,TRUE,852.1860126,"85.89522235",112,112.288039301798
"628",8,2,353,919,901,240,482,TRUE,872.5508581,"-51.09406856",112,143.925914740881
"629",8,2,901,240,110,512,452,TRUE,836.4598018,"161.0235193",112,NA
"630",8,2,110,512,279,1356,502,TRUE,860.7537395,"78.67701312",112,114.223245047258
"631",8,3,430,550,653,312,385,TRUE,326.1487391,"-46.86363034",100,137.037285325493
"632",8,3,653,312,792,71,311,TRUE,278.2121493,"-60.02522158",100,115.440725837106
"633",8,3,792,71,560,291,316,TRUE,319.7248817,"136.5207697",100,NA
"634",8,3,560,291,675,590,269,TRUE,320.3529304,"68.96248897",100,107.141448286032
"635",8,3,675,590,864,800,267,TRUE,282.526105,"48.0127875",100,134.536240470737
"636",8,3,864,800,772,530,246,TRUE,285.2437554,"-108.8160681",100,105.645835336777
"637",8,3,772,530,775,984,325,TRUE,454.0099118,"89.62139904",100,100.002183212792
"638",8,3,775,984,880,553,332,TRUE,443.6056808,"-76.30834154",100,102.924751915808
"639",8,3,880,553,387,468,894,TRUE,500.273925,"-170.217593",100,NA
"640",8,3,387,468,608,48,466,TRUE,474.5956173,"-62.24708214",100,112.998956509941
"641",8,3,608,48,523,499,406,TRUE,458.9400832,"100.6733389",100,101.760550606491
"642",8,3,523,499,839,384,368,FALSE,336.2751849,"-19.99766338",50,NA
"643",8,3,523,499,811,388,0,FALSE,308.6502875,"-21.07749412",50,NA
"644",8,3,514,429,548,109,364,TRUE,321.8011809,"-83.93507755",50,50.2814345086733
"645",8,3,548,109,554,437,313,TRUE,328.0548735,"88.95202335",50,50.0083648565083
"646",8,3,554,437,592,131,321,TRUE,308.35045,"-82.9210784",50,50.3840604534883
"647",8,3,592,131,81,19,593,FALSE,523.130003,"-167.6375076",50,NA
"648",8,3,592,131,107,2,0,FALSE,501.862531,"-165.1053533",50,NA
"649",8,3,49,499,243,53,429,TRUE,486.3661172,"-66.49204003",50,54.5253494664699
"650",8,3,243,53,727,39,537,FALSE,484.202437,"-1.656853948",50,NA
"651",8,3,243,53,761,42,0,FALSE,518.1167822,"-1.216522902",50,NA
"652",8,4,430,550,691,460,336,TRUE,276.0815097,"-19.02560604",100,NA
"653",8,4,691,460,728,180,363,TRUE,282.4340631,"-82.47238489",100,100.869308250522
"654",8,4,728,180,871,445,346,TRUE,301.121238,"61.64769609",100,113.630655864939
"655",8,4,871,445,806,146,328,TRUE,305.9836597,"-102.2647737",100,102.335672138607
"656",8,4,806,146,646,403,331,TRUE,302.7358585,"121.9050756",100,117.796053877085
"657",8,4,646,403,934,420,380,TRUE,288.5012998,"3.378122739",100,NA
"658",8,4,934,420,883,921,490,TRUE,503.5891182,"95.81248238",100,100.516790065934
"659",8,4,883,921,379,1005,517,TRUE,510.9520525,"170.5376778",100,NA
"660",8,4,379,1005,834,737,473,TRUE,528.0615494,"-30.49855257",100,NA
"661",8,4,834,737,823,288,415,TRUE,449.1347237,"-91.40340207",100,100.030005270196
"662",8,4,823,288,580,695,485,TRUE,474.0232062,"120.8393809",100,116.467618226779
"663",8,4,580,695,928,669,418,TRUE,348.9699127,"-4.272780768",50,NA
"664",8,4,928,669,624,788,488,TRUE,326.46133,"158.6222717",50,NA
"665",8,4,624,788,881,633,399,TRUE,300.123308,"-31.09471809",50,NA
"666",8,4,881,633,573,677,401,TRUE,311.1269837,"171.8698976",50,NA
"667",8,4,573,677,766,439,438,TRUE,306.4196469,"-50.96056166",50,64.3738753969929
"668",8,4,766,439,414,65,567,TRUE,513.5951713,"-133.2642954",50,68.6624560584044
"669",8,4,414,65,206,522,606,TRUE,502.108554,"114.4722863",50,54.9352903719944
"670",8,4,206,522,701,482,481,TRUE,496.6135318,"-4.619923482",50,NA
"671",8,4,701,482,157,399,719,FALSE,550.2953752,"-171.3250814",50,NA
"672",8,4,701,482,209,402,0,FALSE,498.4616334,"-170.7644409",50,NA
"673",9,1,365,613,266,114,399,TRUE,508.7258594,"-101.2215813",220,224.287954034439
"674",9,1,266,114,684,500,454,TRUE,568.9639707,"42.72077398",220,NA
"675",9,1,684,500,825,959,667,TRUE,480.1687203,"72.92358972",220,230.14622761746
"676",9,1,825,959,293,998,712,TRUE,533.4275958,"175.8072455",220,NA
"677",9,1,293,998,221,548,631,TRUE,455.7236004,"-99.09027692",220,222.79820466063
"678",9,1,221,548,651,184,588,TRUE,563.3790908,"-40.24830239",220,NA
"679",9,1,651,184,620,1032,632,TRUE,848.5664382,"92.09360682",220,220.146953300576
"680",9,1,620,1032,614,144,566,TRUE,888.02027,"-90.38712775",220,220.00502185649
"681",9,1,614,144,68,819,721,TRUE,868.1825845,"128.9690108",220,282.963212720464
"682",9,1,68,819,726,1357,866,TRUE,849.9458806,"39.27043475",220,NA
"683",9,1,726,1357,247,645,733,TRUE,858.1287782,"-123.9308047",220,265.152150571912
"684",9,1,247,645,712,375,765,TRUE,537.7034499,"-30.14138555",112,NA
"685",9,1,712,375,264,76,721,TRUE,538.6139619,"-146.280429",112,NA
"686",9,1,264,76,705,400,707,TRUE,547.2266441,"36.30449712",112,NA
"687",9,1,705,400,485,885,797,TRUE,532.5645501,"114.3994359",112,122.983978574761
"688",9,1,485,885,734,416,732,TRUE,531.0009416,"-62.03541459",112,126.806195013433
"689",9,1,734,416,862,1319,797,TRUE,912.0268636,"81.93208873",112,113.11961099404
"690",9,1,862,1319,-6,1103,1717,TRUE,894.4719112,"-166.0258994",112,NA
"691",9,1,-6,1103,668,613,733,TRUE,833.2922657,"-36.01726296",112,NA
"692",9,1,668,613,243,1297,1031,TRUE,805.28318,"121.8545456",112,131.859234152971
"693",9,1,243,1297,551,515,835,TRUE,840.4689167,"-68.50240974",112,120.374064801116
"694",9,2,365,613,846,413,446,TRUE,520.9232189,"-22.57756152",220,NA
"695",9,2,846,413,691,922,501,TRUE,532.0770621,"106.9364711",220,229.974368682356
"696",9,2,691,922,870,1374,603,TRUE,486.153268,"68.39555766",220,236.623272041866
"697",9,2,870,1374,844,936,454,TRUE,438.7710109,"-93.39713292",220,220.387265745305
"698",9,2,844,936,586,1312,615,TRUE,456.0043859,"124.4567536",220,266.811076882022
"699",9,2,586,1312,707,897,401,TRUE,432.2800019,"-73.74509702",220,229.16048290878
"700",9,2,707,897,466,79,568,TRUE,852.7631559,"-106.416082",220,229.34950402224
"701",9,2,466,79,57,811,614,TRUE,838.5135658,"119.1939773",220,252.012273868827
"702",9,2,57,811,476,129,547,TRUE,800.4280105,"-58.43470285",220,258.202584033671
"703",9,2,476,129,161,845,587,TRUE,782.2282276,"113.7468127",220,240.349455397169
"704",9,2,161,845,941,1249,567,TRUE,878.4167576,"27.38183995",220,NA
"705",9,2,941,1249,760,732,567,TRUE,547.7681991,"-109.2949825",112,118.665451266531
"706",9,2,760,732,255,745,717,TRUE,505.167299,"178.5253848",112,NA
"707",9,2,255,745,188,1246,712,TRUE,505.4601864,"97.61711524",112,112.997087570588
"708",9,2,188,1246,37,760,601,TRUE,508.9174786,"-107.2599981",112,117.281394239702
"709",9,2,37,760,395,319,615,TRUE,568.0184856,"-50.93060558",112,144.258663013253
"710",9,2,395,319,205,1218,727,TRUE,918.858531,"101.9336186",112,114.47403278367
"711",9,2,205,1218,875,641,1010,TRUE,884.2109477,"-40.73483462",112,NA
"712",9,2,875,641,199,1174,817,TRUE,860.8513228,"141.7455796",112,NA
"713",9,2,199,1174,134,314,652,TRUE,862.4528973,"-94.32227706",112,112.319447085615
"714",9,2,134,314,959,29,749,TRUE,872.8401916,"-19.05770451",112,NA
"715",9,4,430,550,436,871,566,TRUE,321.0560699,"88.92917555",100,100.017467249042
"716",9,3,436,871,294,597,383,TRUE,308.609786,"-117.3953667",100,112.631308750275
"717",9,3,294,597,299,892,596,TRUE,295.0423698,"89.02897807",100,100.014362657166
"718",9,3,299,892,10,948,1228,TRUE,294.3756104,"169.0336091",100,NA
"719",9,3,10,948,-902,804,793,FALSE,923.298435,"-171.0273734",100,NA
"720",9,3,199,711,404,466,481,TRUE,319.4526569,"-50.07960786",100,130.388839550721
"721",9,3,404,466,749,794,485,TRUE,476.0346626,"43.55301461",100,NA
"722",9,3,749,794,605,302,500,TRUE,512.6402247,"-106.3138524",100,104.195167625824
"723",9,3,605,302,303,721,532,TRUE,516.4929816,"125.7826954",100,123.268014691953
"724",9,3,303,721,714,945,518,TRUE,468.077985,"28.59092146",100,NA
"725",9,3,714,945,546,459,495,TRUE,514.2178527,"-109.0691935",100,105.806142523782
"726",9,3,546,459,254,470,1182,TRUE,292.2071183,"177.8426175",50,NA
"727",9,3,254,470,270,158,528,TRUE,312.409987,"-87.06432655",50,50.0657030506837
"728",9,3,270,158,61,361,532,TRUE,291.3588852,"135.8343456",50,71.7632722230946
"729",9,3,61,361,110,81,817,TRUE,284.2551671,"-80.07375449",50,50.7598512606174
"730",9,3,110,81,8,375,634,TRUE,311.1912595,"109.1336432",50,52.9236835913875
"731",9,3,8,375,-737,651,741,FALSE,794.481592,"159.6718537",50,NA
"732",9,3,330,744,172,226,688,FALSE,541.5607076,"-106.9627178",50,52.2741995738447
"733",9,3,330,744,182,267,0,FALSE,499.4326781,"-107.2376812",50,52.3514337679155
"734",9,3,682,263,220,67,614,TRUE,501.8565532,"-157.0112832",50,NA
"735",9,3,220,67,583,428,548,TRUE,511.9472629,"44.84172477",50,70.9068231175877
"736",9,4,430,550,171,388,490,TRUE,305.4914074,"-147.9747362",100,NA
"737",9,4,171,388,125,671,552,TRUE,286.7141434,"99.23235185",100,101.312418146772
"738",9,4,125,671,366,535,514,TRUE,276.7254958,"-29.43670437",100,NA
"739",9,4,366,535,88,428,451,TRUE,297.8808487,"-158.9486794",100,NA
"740",9,4,88,428,357,537,454,TRUE,290.2447243,"22.05801075",100,NA
"741",9,4,357,537,553,758,598,TRUE,295.3929586,"48.43089221",100,133.6619722245
"742",9,4,553,758,65,913,652,TRUE,512.0244135,"162.3789575",100,NA
"743",9,4,65,913,202,453,619,TRUE,479.9677072,"-73.41509563",100,104.340805923274
"744",9,4,202,453,645,702,547,TRUE,508.1830379,"29.33932849",100,NA
"745",9,4,645,702,271,1068,733,TRUE,523.2895948,"135.6193897",100,NA
"746",9,4,271,1068,439,599,749,TRUE,498.1816938,"-70.29202116",100,106.222109544227
"747",9,4,439,599,547,315,870,TRUE,303.8420642,"-69.17910715",50,53.4933211685435
"748",9,4,547,315,312,94,698,TRUE,322.5926224,"-136.7585286",50,NA
